"","Codigo","Companhia","Ano","Diretor","Tempo.de.Mandato..Anos."
"3048",602,"CIA TECIDOS SANTANENSE","2013","JOSUÉ CHRISTIANO GOMES DA SILVA",8
"3049",602,"CIA TECIDOS SANTANENSE","2012","JOSUÉ CHRISTIANO GOMES DA SILVA",8
"3050",602,"CIA TECIDOS SANTANENSE","2011","JOSUÉ CHRISTIANO GOMES DA SILVA",8
"3051",602,"CIA TECIDOS SANTANENSE","2010","JOSUÉ CHRISTIANO GOMES DA SILVA",8
"3052",603,"KARSTEN SA","2017","Armando Cesar Hess de Souza",5
"3053",603,"KARSTEN SA","2016","Armando Cesar Hess de Souza",5
"3054",603,"KARSTEN SA","2015","Armando Cesar Hess de Souza",5
"3055",603,"KARSTEN SA","2014","Armando Cesar Hess de Souza",5
"3056",603,"KARSTEN SA","2013","Armando Cesar Hess de Souza",5
"3057",603,"KARSTEN SA","2012","Alvin Rauh Neto",3
"3058",603,"KARSTEN SA","2011","Alvin Rauh Neto",3
"3059",603,"KARSTEN SA","2010","Alvin Rauh Neto",3
"3060",604,"VALE S.A.","2017","Fabio Schvartsman",2
"3061",604,"VALE S.A.","2016","Fabio Schvartsman",2
"3062",604,"VALE S.A.","2015","Murilo Pinto de Oliveira Ferreira",6
"3063",604,"VALE S.A.","2014","Murilo Pinto de Oliveira Ferreira",6
"3064",604,"VALE S.A.","2013","Murilo Pinto de Oliveira Ferreira",6
"3065",604,"VALE S.A.","2012","Murilo Pinto de Oliveira Ferreira",6
"3066",604,"VALE S.A.","2011","Murilo Pinto de Oliveira Ferreira",6
"3067",604,"VALE S.A.","2010","Murilo Pinto de Oliveira Ferreira",6
"3068",605,"ELEKEIROZ S/A","2017","Marcos Antônio De Marchi",3
"3069",605,"ELEKEIROZ S/A","2016","Marcos Antônio De Marchi",3
"3070",605,"ELEKEIROZ S/A","2015","Marcos Antônio De Marchi",3
"3071",605,"ELEKEIROZ S/A","2014","Marcos Antonio De Marchi",5
"3072",605,"ELEKEIROZ S/A","2013","Marcos Antonio De Marchi",5
"3073",605,"ELEKEIROZ S/A","2012","Marcos Antonio De Marchi",5
"3074",605,"ELEKEIROZ S/A","2011","Marcos Antonio De Marchi",5
"3075",605,"ELEKEIROZ S/A","2010","Marcos Antonio De Marchi",5
"3076",606,"COBRASMA SA","2017","Luis Eulalio de Bueno Vidigal Filho",8
"3077",606,"COBRASMA SA","2016","Luis Eulalio de Bueno Vidigal Filho",8
"3078",606,"COBRASMA SA","2015","Luis Eulalio de Bueno Vidigal Filho",8
"3079",606,"COBRASMA SA","2014","Luis Eulalio de Bueno Vidigal Filho",8
"3080",606,"COBRASMA SA","2013","Luis Eulalio de Bueno Vidigal Filho",8
"3081",606,"COBRASMA SA","2012","Luis Eulalio de Bueno Vidigal Filho",8
"3082",606,"COBRASMA SA","2011","Luis Eulalio de Bueno Vidigal Filho",8
"3083",606,"COBRASMA SA","2010","Luis Eulalio de Bueno Vidigal Filho",8
"3084",607,"GRAZZIOTIN SA","2017","RENATA GRAZZIOTIN",1
"3085",607,"GRAZZIOTIN SA","2016","Renata Grazziotin",7
"3086",607,"GRAZZIOTIN SA","2015","Renata Grazziotin",7
"3087",607,"GRAZZIOTIN SA","2014","Renata Grazziotin",7
"3088",607,"GRAZZIOTIN SA","2013","Renata Grazziotin",7
"3089",607,"GRAZZIOTIN SA","2012","Renata Grazziotin",7
"3090",607,"GRAZZIOTIN SA","2011","Renata Grazziotin",7
"3091",607,"GRAZZIOTIN SA","2010","Renata Grazziotin",7
"3092",608,"CONFAB INDUSTRIAL SA","2010","Túlio César do Couto Chipoletti",1
"3093",609,"GUARARAPES CONFECÇÕES SA","2017","NEVALDO ROCHA",6
"3094",609,"GUARARAPES CONFECÇÕES SA","2016","NEVALDO ROCHA",6
"3095",609,"GUARARAPES CONFECÇÕES SA","2015","NEVALDO ROCHA",6
"3096",609,"GUARARAPES CONFECÇÕES SA","2014","NEVALDO ROCHA",6
"3097",609,"GUARARAPES CONFECÇÕES SA","2013","NEVALDO ROCHA",6
"3098",609,"GUARARAPES CONFECÇÕES SA","2012","NEVALDO ROCHA",6
"3099",610,"CONSERVAS ODERICH SA","2017","Marcos Odorico Oderich",3
"3100",610,"CONSERVAS ODERICH SA","2016","Marcos Odorico Oderich",3
"3101",610,"CONSERVAS ODERICH SA","2015","Marcos Odorico Oderich",3
"3102",610,"CONSERVAS ODERICH SA","2014","Marcos Oderico Oderich",1
"3103",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2017","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3104",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2016","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3105",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2015","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3106",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2014","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3107",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2013","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3108",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2012","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3109",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2011","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3110",611,"CONSORCIO ALFA DE ADMINISTRAÇÃO SA","2010","Paulo Guilherme Monteiro Lobato Ribeiro",8
"3111",614,"CONST LIX DA CUNHA SA","2016","ELIAS ABRÃO AYEK",2
"3112",614,"CONST LIX DA CUNHA SA","2015","ELIAS ABRÃO AYEK",2
"3113",614,"CONST LIX DA CUNHA SA","2014","MOACIR DA CUNHA PENTEADO",5
"3114",614,"CONST LIX DA CUNHA SA","2013","MOACIR DA CUNHA PENTEADO",5
"3115",614,"CONST LIX DA CUNHA SA","2012","MOACIR DA CUNHA PENTEADO",5
"3116",614,"CONST LIX DA CUNHA SA","2011","MOACIR DA CUNHA PENTEADO",5
"3117",614,"CONST LIX DA CUNHA SA","2010","MOACIR DA CUNHA PENTEADO",5
"3118",615,"MENDES JUNIOR ENGENHARIA SA","2017","Angelo Alves Mendes",1
"3119",615,"MENDES JUNIOR ENGENHARIA SA","2016","Jésus Murillo Valle Mendes",7
"3120",615,"MENDES JUNIOR ENGENHARIA SA","2015","Jésus Murillo Valle Mendes",7
"3121",615,"MENDES JUNIOR ENGENHARIA SA","2014","Jésus Murillo Valle Mendes",7
"3122",615,"MENDES JUNIOR ENGENHARIA SA","2013","Jésus Murillo Valle Mendes",7
"3123",615,"MENDES JUNIOR ENGENHARIA SA","2012","Jésus Murillo Valle Mendes",7
"3124",615,"MENDES JUNIOR ENGENHARIA SA","2011","Jésus Murillo Valle Mendes",7
"3125",615,"MENDES JUNIOR ENGENHARIA SA","2010","Jésus Murillo Valle Mendes",7
"3126",616,"BRASKEM S.A.","2017","Fernando Musa",4
"3127",616,"BRASKEM S.A.","2016","Fernando Musa",4
"3128",616,"BRASKEM S.A.","2015","Fernando Musa",4
"3129",616,"BRASKEM S.A.","2014","Fernando Musa",4
"3130",616,"BRASKEM S.A.","2013","Carlos José Fadigas de Souza Filho",3
"3131",616,"BRASKEM S.A.","2012","Carlos José Fadigas de Souza Filho",3
"3132",616,"BRASKEM S.A.","2011","Carlos José Fadigas de Souza Filho",3
"3133",616,"BRASKEM S.A.","2010","Carlos José Fadigas Filho",1
"3134",617,"CORREA RIBEIRO SA COM IND","2017","Armando de Carvalho Correa Ribeiro",5
"3135",617,"CORREA RIBEIRO SA COM IND","2016","Armando de Carvalho Correa Ribeiro",5
"3136",617,"CORREA RIBEIRO SA COM IND","2015","Armando de Carvalho Correa Ribeiro",5
"3137",617,"CORREA RIBEIRO SA COM IND","2014","Armando de Carvalho Correa Ribeiro",5
"3138",617,"CORREA RIBEIRO SA COM IND","2013","Armando de Carvalho Correa Ribeiro",5
"3139",618,"DOHLER S.A.","2015","Udo Döhler",6
"3140",618,"DOHLER S.A.","2014","Udo Döhler",6
"3141",618,"DOHLER S.A.","2013","Udo Döhler",6
"3142",618,"DOHLER S.A.","2012","Udo Döhler",6
"3143",618,"DOHLER S.A.","2011","Udo Döhler",6
"3144",618,"DOHLER S.A.","2010","Udo Döhler",6
"3145",619,"RAIA DROGASIL S.A.","2017","Marcilio D'Amico Pousada",6
"3146",619,"RAIA DROGASIL S.A.","2016","Marcilio D'Amico Pousada",6
"3147",619,"RAIA DROGASIL S.A.","2015","Marcilio D'Amico Pousada",6
"3148",619,"RAIA DROGASIL S.A.","2014","Marcilio D'Amico Pousada",6
"3149",619,"RAIA DROGASIL S.A.","2013","Marcilio D'Amico Pousada",6
"3150",619,"RAIA DROGASIL S.A.","2012","Marcilio D'Amico Pousada",6
"3151",619,"RAIA DROGASIL S.A.","2011","Cláudio Roberto Ely",2
"3152",619,"RAIA DROGASIL S.A.","2010","Cláudio Roberto Ely",2
"3153",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2017","Michael Lenn Ceitlin",8
"3154",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2016","Michael Lenn Ceitlin",8
"3155",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2015","Michael Lenn Ceitlin",8
"3156",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2014","Michael Lenn Ceitlin",8
"3157",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2013","Michael Lenn Ceitlin",8
"3158",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2012","Michael Lenn Ceitlin",8
"3159",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2011","Michael Lenn Ceitlin",8
"3160",620,"MUNDIAL S.A - PRODUTOS DE CONSUMO","2010","Michael Lenn Ceitlin",8
"3161",621,"ELECTRO AÇO ALTONA S/A","2017","Cacidio Girardi",7
"3162",621,"ELECTRO AÇO ALTONA S/A","2016","Cacidio Girardi",7
"3163",621,"ELECTRO AÇO ALTONA S/A","2015","Cacidio Girardi",7
"3164",621,"ELECTRO AÇO ALTONA S/A","2014","Cacidio Girardi",7
"3165",621,"ELECTRO AÇO ALTONA S/A","2013","Cacidio Girardi",7
"3166",621,"ELECTRO AÇO ALTONA S/A","2012","Cacidio Girardi",7
"3167",621,"ELECTRO AÇO ALTONA S/A","2011","Cacidio Girardi",7
"3168",621,"ELECTRO AÇO ALTONA S/A","2010","Cacídio Girardi",1
"3169",622,"WEG SA","2017","Harry Schmelzer Junior",8
"3170",622,"WEG SA","2016","Harry Schmelzer Junior",8
"3171",622,"WEG SA","2015","Harry Schmelzer Junior",8
"3172",622,"WEG SA","2014","Harry Schmelzer Junior",8
"3173",622,"WEG SA","2013","Harry Schmelzer Junior",8
"3174",622,"WEG SA","2012","Harry Schmelzer Junior",8
"3175",622,"WEG SA","2011","Harry Schmelzer Junior",8
"3176",622,"WEG SA","2010","Harry Schmelzer Junior",8
"3177",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2017","Gioreli de Sousa Filho",2
"3178",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2016","Gioreli de Sousa Filho",2
"3179",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2015","Marcelo Silveira da Rocha",1
"3180",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2011","Carmem Campos Pereira",2
"3181",623,"ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S/A","2010","Carmem Campos Pereira",2
"3182",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2017","Luís Augusto Barcelos Barbosa",2
"3183",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2016","Luís Augusto Barcelos Barbosa",2
"3184",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2015","Nelson Pazikas",4
"3185",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2014","Nelson Pazikas",4
"3186",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2013","Nelson Pazikas",4
"3187",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2012","Nelson Pazikas",4
"3188",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2011","Elio A. Martins",2
"3189",624,"ETERNIT S.A.- EM RECUPERAÇÃO JUDICIAL","2010","Elio A. Martins",2
"3190",625,"EUCATEX SA IND E COMERCIO","2017","Flavio Maluf",8
"3191",625,"EUCATEX SA IND E COMERCIO","2016","Flavio Maluf",8
"3192",625,"EUCATEX SA IND E COMERCIO","2015","Flavio Maluf",8
"3193",625,"EUCATEX SA IND E COMERCIO","2014","Flavio Maluf",8
"3194",625,"EUCATEX SA IND E COMERCIO","2013","Flavio Maluf",8
"3195",625,"EUCATEX SA IND E COMERCIO","2012","Flavio Maluf",8
"3196",625,"EUCATEX SA IND E COMERCIO","2011","Flavio Maluf",8
"3197",625,"EUCATEX SA IND E COMERCIO","2010","Flavio Maluf",8
"3198",626,"MASSA FALIDA DA FÁBRICA DE TECIDOS CARLOS RENAUX S.A.","2010","Walter Bueckmann",1
"3199",628,"VICUNHA TEXTIL SA","2012","Ricardo Steinbruch",3
"3200",628,"VICUNHA TEXTIL SA","2011","Ricardo Steinbruch",3
"3201",628,"VICUNHA TEXTIL SA","2010","Ricardo Steinbruch",3
"3202",629,"FIBAM CIA INDUSTRIAL - EM RECUPERAÇÃO JUDICIAL","2017","Paolo Paperini",1
"3203",630,"INVESTIMENTOS BEMGE S.A.","2017","Alexsandro Broedel",1
"3204",630,"INVESTIMENTOS BEMGE S.A.","2016","Marcelo Kopel",5
"3205",630,"INVESTIMENTOS BEMGE S.A.","2015","Marcelo Kopel",5
"3206",630,"INVESTIMENTOS BEMGE S.A.","2014","Marcelo Kopel",5
"3207",630,"INVESTIMENTOS BEMGE S.A.","2013","Marcelo Kopel",5
"3208",630,"INVESTIMENTOS BEMGE S.A.","2012","Marcelo Kopel",5
"3209",630,"INVESTIMENTOS BEMGE S.A.","2011","Rogério Paulo Calderón Peres",1
"3210",630,"INVESTIMENTOS BEMGE S.A.","2010","Sérgio Ribeiro da Costa Werlang",1
"3211",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2017","MAURO ELAR FERRARI",1
"3212",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2016","RICARDO DA CRUZ FRANCK",2
"3213",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2015","RICARDO DA CRUZ FRANCK",2
"3214",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2014","GILDO LAMPERT",1
"3215",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2013","GILBERTO LAMPERT",4
"3216",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2012","GILBERTO LAMPERT",4
"3217",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2011","GILBERTO LAMPERT",4
"3218",631,"FINANSINOS S/A-CRÉDITO, FINAN. E INVEST.","2010","GILBERTO LAMPERT",4
"3219",632,"FORJAS TAURUS SA","2017","Salésio Nuhs",2
"3220",632,"FORJAS TAURUS SA","2016","Salésio Nuhs",2
"3221",632,"FORJAS TAURUS SA","2015","Marco Aurélio Salvany",2
"3222",632,"FORJAS TAURUS SA","2014","Marco Aurélio Salvany",2
"3223",632,"FORJAS TAURUS SA","2013","André Ricardo Balbi Cerviño",2
"3224",632,"FORJAS TAURUS SA","2012","André Ricardo Balbi Cerviño",2
"3225",632,"FORJAS TAURUS SA","2011","Dennis Braz Gonçalves",2
"3226",632,"FORJAS TAURUS SA","2010","Dennis Braz Gonçalves",2
"3227",633,"FRAS-LE SA","2017","Sergio Lisbão Moreira de Carvalho",3
"3228",633,"FRAS-LE SA","2016","Sergio Lisbão Moreira de Carvalho",3
"3229",633,"FRAS-LE SA","2015","Sergio Lisbão Moreira de Carvalho",3
"3230",633,"FRAS-LE SA","2012","Daniel Raul Randon",3
"3231",633,"FRAS-LE SA","2011","Daniel Raul Randon",3
"3232",633,"FRAS-LE SA","2010","Daniel Raul Randon",3
"3233",634,"TUPY SA","2017","Fernando Cestari de Rizzo",1
"3234",634,"TUPY SA","2016","Luiz Tarquínio Sardinha Ferro",7
"3235",634,"TUPY SA","2015","Luiz Tarquínio Sardinha Ferro",7
"3236",634,"TUPY SA","2014","Luiz Tarquínio Sardinha Ferro",7
"3237",634,"TUPY SA","2013","Luiz Tarquínio Sardinha Ferro",7
"3238",634,"TUPY SA","2012","Luiz Tarquínio Sardinha Ferro",7
"3239",634,"TUPY SA","2011","Luiz Tarquínio Sardinha Ferro",7
"3240",634,"TUPY SA","2010","Luiz Tarquínio Sardinha Ferro",7
"3241",636,"VIA VAREJO S.A.","2017","Flavio Dias Fonseca da Silva",1
"3242",636,"VIA VAREJO S.A.","2016","Flavio Dias Fonseca da Silva",1
"3243",636,"VIA VAREJO S.A.","2015","Peter Paul Lorenço Estermann",2
"3244",636,"VIA VAREJO S.A.","2014","Peter Paul Lorenço Estermann",2
"3245",636,"VIA VAREJO S.A.","2013","Líbano Miranda Barroso",1
"3246",636,"VIA VAREJO S.A.","2012","Francisco Tosta Valim Filho",1
"3247",636,"VIA VAREJO S.A.","2011","Antonio Ramatis Fernandes Rodrigues",1
"3248",636,"VIA VAREJO S.A.","2010","Raphael Oscar Klein",1
"3249",637,"HERCULES S/A - FABRICA DE TALHERES","2010","Michael Lenn Ceitlin",1
"3250",640,"BAHEMA SA","2017","Guilherme Affonso Ferreira Filho",2
"3251",640,"BAHEMA SA","2016","Guilherme Affonso Ferreira Filho",2
"3252",640,"BAHEMA SA","2015","Carlos Eduardo Affonso Ferreira",6
"3253",640,"BAHEMA SA","2014","Carlos Eduardo Affonso Ferreira",6
"3254",640,"BAHEMA SA","2013","Carlos Eduardo Affonso Ferreira",6
"3255",640,"BAHEMA SA","2012","Carlos Eduardo Affonso Ferreira",6
"3256",640,"BAHEMA SA","2011","Carlos Eduardo Affonso Ferreira",6
"3257",640,"BAHEMA SA","2010","Carlos Eduardo Affonso Ferreira",6
"3258",641,"INDÚSTRIAS ROMI S.A.","2017","Luis Cassiano Rando Rosolen",5
"3259",641,"INDÚSTRIAS ROMI S.A.","2016","Luis Cassiano Rando Rosolen",5
"3260",641,"INDÚSTRIAS ROMI S.A.","2015","Luis Cassiano Rando Rosolen",5
"3261",641,"INDÚSTRIAS ROMI S.A.","2014","Luis Cassiano Rando Rosolen",5
"3262",641,"INDÚSTRIAS ROMI S.A.","2013","Luis Cassiano Rando Rosolen",5
"3263",641,"INDÚSTRIAS ROMI S.A.","2012","Livaldo Aguiar dos Santos",3
"3264",641,"INDÚSTRIAS ROMI S.A.","2011","Livaldo Aguiar dos Santos",3
"3265",641,"INDÚSTRIAS ROMI S.A.","2010","Livaldo Aguiar dos Santos",3
"3266",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2013","WARLEY ISAAC NOBOA PIMENTEL",1
"3267",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2012","CESAR ROMEU FIEDLER",2
"3268",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2011","CESAR ROMEU FIEDLER",2
"3269",643,"INEPAR SA IND E CONSTRUÇÕES - EM RECUPERAÇÃO JUDICIAL","2010","ATILANO DE OMS SOBRINHO",1
"3270",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2017","Alfredo Egydio Setubal",3
"3271",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2016","Alfredo Egydio Setubal",3
"3272",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2015","Alfredo Egydio Setubal",3
"3273",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2014","ALFREDO EGYDIO SETUBAL",2
"3274",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2013","ALFREDO EGYDIO SETUBAL",2
"3275",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2012","ALFREDO EGYDIO ARRUDA VILLELA FILHO",3
"3276",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2011","ALFREDO EGYDIO ARRUDA VILLELA FILHO",3
"3277",644,"ITAÚSA - INVESTIMENTOS ITAÚ S.A.","2010","ALFREDO EGYDIO ARRUDA VILLELA FILHO",3
"3278",645,"JOAO FORTES ENGENHARIA SA","2016","Ricardo Pierozzi",4
"3279",645,"JOAO FORTES ENGENHARIA SA","2015","Ricardo Pierozzi",4
"3280",645,"JOAO FORTES ENGENHARIA SA","2014","Ricardo Pierozzi",4
"3281",645,"JOAO FORTES ENGENHARIA SA","2013","Ricardo Pierozzi",4
"3282",645,"JOAO FORTES ENGENHARIA SA","2012","Francisco de Almeida e Silva",3
"3283",645,"JOAO FORTES ENGENHARIA SA","2011","Francisco de Almeida e Silva",3
"3284",645,"JOAO FORTES ENGENHARIA SA","2010","Francisco de Almeida e Silva",3
"3285",646,"KEPLER WEBER SA","2017","Piero Abbondi",1
"3286",646,"KEPLER WEBER SA","2016","Anastácio Fernandes Filho",7
"3287",646,"KEPLER WEBER SA","2015","Anastácio Fernandes Filho",7
"3288",646,"KEPLER WEBER SA","2014","Anastácio Fernandes Filho",7
"3289",646,"KEPLER WEBER SA","2013","Anastácio Fernandes Filho",7
"3290",646,"KEPLER WEBER SA","2012","Anastácio Fernandes Filho",7
"3291",646,"KEPLER WEBER SA","2011","Anastácio Fernandes Filho",7
"3292",646,"KEPLER WEBER SA","2010","Anastácio Fernandes Filho",7
"3293",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2011","MARSEAU BLEULER FRANCO",2
"3294",0,"LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia)","2010","MARSEAU BLEULER FRANCO",2
"3295",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2017","Luis Fernando Paroli Santos",2
"3296",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2016","Luis Fernando Paroli Santos",2
"3297",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2015","Ana Marta Horta Veloso",2
"3298",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2014","Ana Marta Horta Veloso",2
"3299",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2013","Paulo Roberto Ribeiro Pinto",3
"3300",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2012","Paulo Roberto Ribeiro Pinto",3
"3301",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2011","Paulo Roberto Ribeiro Pinto",3
"3302",648,"LIGHT SERVIÇOS DE ELETRICIDADE SA","2010","Jerson Kelma",1
"3303",649,"LOJAS AMERICANAS SA","2017","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3304",649,"LOJAS AMERICANAS SA","2016","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3305",649,"LOJAS AMERICANAS SA","2015","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3306",649,"LOJAS AMERICANAS SA","2014","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3307",649,"LOJAS AMERICANAS SA","2013","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3308",649,"LOJAS AMERICANAS SA","2012","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3309",649,"LOJAS AMERICANAS SA","2011","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3310",649,"LOJAS AMERICANAS SA","2010","Miguel Gomes Pereira Sarmiento Gutierrez",8
"3311",650,"LOJAS HERING SA","2017","Cid Steinbach",8
"3312",650,"LOJAS HERING SA","2016","Cid Steinbach",8
"3313",650,"LOJAS HERING SA","2015","Cid Steinbach",8
"3314",650,"LOJAS HERING SA","2014","Cid Steinbach",8
"3315",650,"LOJAS HERING SA","2013","Cid Steinbach",8
"3316",650,"LOJAS HERING SA","2012","Cid Steinbach",8
"3317",650,"LOJAS HERING SA","2011","Cid Steinbach",8
"3318",650,"LOJAS HERING SA","2010","Cid Steinbach",8
"3319",651,"LOJAS RENNER SA","2017","José Galló",8
"3320",651,"LOJAS RENNER SA","2016","José Galló",8
"3321",651,"LOJAS RENNER SA","2015","José Galló",8
"3322",651,"LOJAS RENNER SA","2014","José Galló",8
"3323",651,"LOJAS RENNER SA","2013","José Galló",8
"3324",651,"LOJAS RENNER SA","2012","José Galló",8
"3325",651,"LOJAS RENNER SA","2011","José Galló",8
"3326",651,"LOJAS RENNER SA","2010","José Galló",8
"3327",652,"TREVISA  INVESTIMENTOS SA","2017","Cesar Vicente Trindade",2
"3328",652,"TREVISA  INVESTIMENTOS SA","2016","Cesar Vicente Trindade",2
"3329",653,"MANGELS INDUSTRIAL S.A.","2013","Robert Max Mangels",3
"3330",653,"MANGELS INDUSTRIAL S.A.","2012","Robert Max Mangels",3
"3331",653,"MANGELS INDUSTRIAL S.A.","2011","Robert Max Mangels",3
"3332",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2017","Carlos Antônio Tilkian",4
"3333",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2016","Carlos Antônio Tilkian",4
"3334",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2015","Carlos Antônio Tilkian",4
"3335",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2014","Carlos Antônio Tilkian",4
"3336",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2013","CARLOS ANTONIO TILKIAN",4
"3337",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2012","CARLOS ANTONIO TILKIAN",4
"3338",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2011","CARLOS ANTONIO TILKIAN",4
"3339",654,"MANUFATURA DE  BRINQUEDOS ESTRELA SA","2010","CARLOS ANTONIO TILKIAN",4
"3340",655,"MARCOPOLO SA","2017","FRANCISCO GOMES NETO",3
"3341",655,"MARCOPOLO SA","2016","FRANCISCO GOMES NETO",3
"3342",655,"MARCOPOLO SA","2015","FRANCISCO GOMES NETO",3
"3343",656,"MARISOL SA","2011","Giuliano Donini",2
"3344",656,"MARISOL SA","2010","Giuliano Donini",2
"3345",657,"MERCANTIL DO BR FINC SA CFI","2017","José Ribeiro Vianna Neto",4
"3346",657,"MERCANTIL DO BR FINC SA CFI","2016","José Ribeiro Vianna Neto",4
"3347",657,"MERCANTIL DO BR FINC SA CFI","2015","José Ribeiro Vianna Neto",4
"3348",657,"MERCANTIL DO BR FINC SA CFI","2014","José Ribeiro Vianna Neto",4
"3349",657,"MERCANTIL DO BR FINC SA CFI","2013","Maurício de Faria Araújo",2
"3350",657,"MERCANTIL DO BR FINC SA CFI","2012","Maurício de Faria Araújo",2
"3351",657,"MERCANTIL DO BR FINC SA CFI","2011","Maurício Faria de Araújo",2
"3352",657,"MERCANTIL DO BR FINC SA CFI","2010","Maurício Faria de Araújo",2
"3353",658,"MAHLE METAL LEVE S.A.","2017","Sergio Pancini de Sá",3
"3354",658,"MAHLE METAL LEVE S.A.","2016","Sergio Pancini de Sá",3
"3355",658,"MAHLE METAL LEVE S.A.","2015","Sergio Pancini de Sá",3
"3356",658,"MAHLE METAL LEVE S.A.","2014","Claus Hoppen",5
"3357",658,"MAHLE METAL LEVE S.A.","2013","Claus Hoppen",5
"3358",658,"MAHLE METAL LEVE S.A.","2012","Claus Hoppen",5
"3359",658,"MAHLE METAL LEVE S.A.","2011","Claus Hoppen",5
